,name,year,selling_price,km_driven,transmission,owner,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer
1976,Hyundai Accent CRDi,2002.0,85000.0,100000.0,1,4,True,False,False,False,True,False
1977,Nissan Sunny Diesel XL,2012.0,300000.0,110000.0,1,0,True,False,False,False,True,False
1978,Mahindra XUV500 AT W8 FWD,2015.0,740000.0,45000.0,0,0,True,False,False,False,False,False
1979,Hyundai Santro Xing XG,2005.0,70000.0,68500.0,1,0,False,False,False,True,False,False
1980,Hyundai Santro Sportz AMT,2019.0,484999.0,5007.0,0,0,False,False,False,True,False,False
1981,Nissan Micra Active XV S,2013.0,164000.0,30000.0,1,0,False,False,False,True,True,False
1982,Honda City 1.5 V AT,2008.0,140000.0,70000.0,0,0,False,False,False,True,True,False
1983,Mercedes-Benz E-Class E250 CDI Elegance,2011.0,999000.0,49600.0,0,0,True,False,False,False,False,False
1984,Maruti Alto LXI,2005.0,56000.0,23000.0,1,2,False,False,False,True,True,False
1985,BMW 7 Series 730Ld,2006.0,1050000.0,30000.0,0,0,True,False,False,False,False,False
1986,Hyundai Verna 1.6 VTVT,2010.0,190000.0,38000.0,1,0,False,False,False,True,False,False
1987,Audi Q5 3.0 TDI Quattro Technology,2018.0,3899000.0,22000.0,0,0,True,False,False,False,False,False
1988,Hyundai i10 Sportz 1.2,2011.0,235000.0,43100.0,1,0,False,False,False,True,False,False
1989,Datsun GO Plus T,2017.0,350000.0,10171.0,1,0,False,False,False,True,False,False
1990,Renault Duster 110PS Diesel RxL,2015.0,465000.0,41123.0,1,0,True,False,False,False,False,False
1991,Toyota Camry Hybrid 2.5,2017.0,1900000.0,20118.0,0,0,False,False,False,True,False,False
1992,Honda City i DTec SV,2014.0,450000.0,40000.0,1,0,True,False,False,False,False,False
1993,Volkswagen Jetta 2.0L TDI Highline,2015.0,790000.0,52517.0,1,0,True,False,False,False,False,False
1994,Mahindra Marazzo M2 8Str,2019.0,900000.0,20000.0,1,0,True,False,False,False,True,False
1995,Ford Ecosport 1.5 DV5 MT Titanium Optional,2014.0,450000.0,99117.0,1,0,True,False,False,False,False,False
1996,Chevrolet Spark 1.0 LS,2009.0,135000.0,90000.0,1,0,False,False,False,True,True,False
1997,Maruti Celerio ZXI MT BSIV,2019.0,425000.0,3700.0,1,0,False,False,False,True,True,False
1998,Tata Indica Vista Terra 1.4 TDI,2010.0,100000.0,80000.0,1,0,True,False,False,False,True,False
1999,Ford EcoSport 1.5 TDCi Titanium BSIV,2015.0,650000.0,100000.0,1,2,True,False,False,False,True,False
2000,Tata Indica Vista Aqua 1.4 TDI,2011.0,90000.0,54000.0,1,0,True,False,False,False,True,False
2001,Hyundai EON Era Plus,2017.0,250000.0,19000.0,1,0,False,False,False,True,True,False
2002,Maruti Swift Dzire VDI,2014.0,300000.0,120000.0,1,0,True,False,False,False,True,False
2003,Maruti Wagon R VXI BS IV,2014.0,275000.0,30000.0,1,0,False,False,False,True,True,False
2004,Honda BRV i-VTEC V MT,2017.0,600000.0,43500.0,1,0,False,False,False,True,True,False
2005,Renault KWID RXT,2016.0,270000.0,60000.0,1,2,False,False,False,True,True,False
2006,Renault KWID RXT Optional,2016.0,240000.0,70000.0,1,2,False,False,False,True,True,False
2007,Renault KWID 1.0 RXT Optional,2016.0,350000.0,20000.0,1,0,False,False,False,True,True,False
2008,Maruti Omni 5 Str STD,1998.0,65000.0,60000.0,1,4,False,False,False,True,False,False
2009,Maruti Swift Dzire VDI,2015.0,650000.0,58000.0,1,0,True,False,False,False,True,False
2010,Maruti Wagon R LX BS IV,2014.0,350000.0,40000.0,1,0,False,False,False,True,False,False
2011,Maruti Wagon R LXI,2005.0,75000.0,70000.0,1,2,False,False,False,True,True,False
2012,Hyundai i20 Asta (o) 1.4 CRDi (Diesel),2012.0,440000.0,70000.0,1,0,True,False,False,False,False,False
2013,Hyundai Santro Xing GLS,2013.0,270000.0,60000.0,1,0,False,False,False,True,True,False
2014,Toyota Innova 2.5 V Diesel 7-seater,2014.0,1150000.0,135000.0,1,0,True,False,False,False,False,False
2015,Maruti Omni 8 Seater BSII,2015.0,238000.0,70000.0,1,0,False,False,False,True,False,False
2016,Mercedes-Benz B Class B180 Sports,2013.0,1100000.0,40000.0,0,2,False,False,False,True,True,False
2017,Mahindra XUV500 W10 2WD,2015.0,1200000.0,75000.0,1,2,True,False,False,False,False,False
2018,Skoda Fabia 1.2L Diesel Ambiente,2010.0,260000.0,150000.0,1,0,True,False,False,False,True,False
2019,Toyota Etios VD,2012.0,350000.0,140000.0,1,4,True,False,False,False,True,False
2020,Toyota Etios Liva VD,2015.0,480000.0,70000.0,1,0,True,False,False,False,True,False
2021,Toyota Etios Liva GD,2012.0,345000.0,137250.0,1,2,True,False,False,False,True,False
2022,Mahindra Scorpio M2DI,2013.0,500000.0,110000.0,1,2,True,False,False,False,True,False
2023,Hyundai Grand i10 Asta Option,2017.0,595000.0,27000.0,1,0,False,False,False,True,False,False
2024,Hyundai Verna CRDi 1.6 SX Option,2019.0,1295000.0,9000.0,1,0,True,False,False,False,False,False
2025,Volkswagen Vento 1.5 TDI Highline BSIV,2019.0,1350000.0,5400.0,1,3,True,False,False,False,False,False
2026,Renault KWID Climber 1.0 MT Opt BSIV,2020.0,541000.0,1000.0,1,3,False,False,False,True,False,False
2027,Hyundai Santro Asta,2018.0,515000.0,16000.0,1,0,False,False,False,True,False,False
2028,Ford Figo Aspire Titanium Plus Diesel,2019.0,894999.0,13000.0,1,3,True,False,False,False,False,False
2029,Renault Pulse RxZ Optional,2012.0,325000.0,47000.0,1,0,True,False,False,False,False,False
2030,Maruti Ciaz 1.4 Alpha,2018.0,925000.0,22000.0,1,0,False,False,False,True,True,False
2031,Nissan Terrano XL P,2017.0,844999.0,30000.0,1,0,False,False,False,True,True,False
2032,Maruti Ciaz 1.4 Alpha,2018.0,925000.0,20000.0,1,0,False,False,False,True,True,False
2033,Tata Manza Club Class Quadrajet90 LX,2013.0,300000.0,60000.0,1,0,True,False,False,False,True,False
2034,Toyota Camry M/t,2008.0,650000.0,75000.0,1,2,False,False,False,True,True,False
2035,Maruti Alto K10 LXI,2010.0,175000.0,64000.0,1,0,False,False,False,True,False,False
2036,Maruti SX4 S Cross DDiS 320 Delta,2015.0,325000.0,80000.0,1,0,True,False,False,False,True,False
2037,Renault Duster 85PS Diesel RxZ,2017.0,600000.0,90000.0,1,0,True,False,False,False,True,False
2038,Maruti Swift ZXI Plus,2018.0,700000.0,30000.0,1,0,False,False,False,True,True,False
2039,Toyota Corolla H3,2003.0,95000.0,120000.0,0,2,False,False,False,True,True,False
2040,Maruti Celerio ZXI,2019.0,490000.0,20000.0,1,0,False,False,False,True,False,False
2041,Tata Safari DICOR 2.2 EX 4x2,2013.0,380000.0,100000.0,1,0,True,False,False,False,True,False
2042,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2018.0,550000.0,31000.0,1,0,False,False,False,True,False,False
2043,Maruti Alto 800 LXI,2013.0,225000.0,47000.0,1,0,False,False,False,True,False,False
2044,Tata Nexon 1.2 Revotron XM,2018.0,570000.0,11200.0,1,0,False,False,False,True,True,False
2045,Maruti Alto 800 LXI,2018.0,305000.0,35000.0,1,0,False,False,False,True,False,False
2046,Maruti Wagon R Duo Lxi,2010.0,240000.0,50000.0,1,0,False,False,True,False,False,False
2047,Maruti Ertiga SHVS VDI,2015.0,700000.0,55000.0,1,0,True,False,False,False,False,False
2048,Maruti Omni E MPI STD BS IV,2018.0,288000.0,20000.0,1,0,False,False,False,True,False,False
2049,Mahindra Bolero B4,2017.0,800000.0,75000.0,1,0,True,False,False,False,False,False
2050,Maruti Celerio VXI,2017.0,430000.0,93000.0,1,0,False,False,False,True,False,False
2051,Chevrolet Beat Diesel LT Option,2009.0,195000.0,57000.0,1,2,True,False,False,False,False,False
2052,Maruti Eeco Smiles 5 Seater AC,2014.0,325000.0,30000.0,1,0,False,False,False,True,False,False
2053,Renault Duster 85PS Diesel RxE,2013.0,450000.0,73000.0,1,0,True,False,False,False,False,False
2054,Maruti Swift Dzire VDI,2016.0,630000.0,65000.0,1,0,True,False,False,False,False,False
2055,Maruti Swift 1.3 VXi,2009.0,250000.0,62000.0,1,2,False,False,False,True,False,False
2056,Hyundai Santro GLS I - Euro II,2007.0,135000.0,85000.0,1,0,False,False,False,True,False,False
2057,Chevrolet Spark 1.0 PS,2010.0,110000.0,73000.0,1,0,False,False,False,True,True,False
2058,Maruti Swift ZDi,2012.0,350000.0,55000.0,1,0,True,False,False,False,False,False
2059,Maruti Omni E MPI STD BS IV,2016.0,240000.0,5800.0,1,2,False,False,False,True,True,False
2060,Toyota Innova 2.5 V Diesel 8-seater,2009.0,350000.0,350000.0,1,0,True,False,False,False,True,False
2061,Maruti Swift ZXI Plus,2018.0,600000.0,30000.0,1,0,False,False,False,True,True,False
2062,Maruti Swift Dzire VDI,2018.0,750000.0,20000.0,1,0,True,False,False,False,True,False
2063,Hyundai EON Era Plus,2018.0,270000.0,20000.0,1,0,False,False,False,True,True,False
2064,Maruti Alto LXi,2007.0,90000.0,100000.0,1,2,False,False,False,True,True,False
2065,Maruti Wagon R Stingray VXI,2013.0,350000.0,65000.0,1,0,False,False,False,True,True,False
2066,Ford Figo Diesel Celebration Edition,2013.0,285000.0,90000.0,1,2,True,False,False,False,True,False
2067,Toyota Innova 2.5 E Diesel MS 7-seater,2011.0,665000.0,267000.0,1,2,True,False,False,False,True,False
2068,Mahindra Scorpio 2.6 CRDe,2005.0,175000.0,250000.0,1,2,True,False,False,False,True,False
2069,Mahindra Xylo D2,2011.0,350000.0,140000.0,1,2,True,False,False,False,True,False
2070,Honda City i-VTEC CVT ZX,2018.0,1225000.0,22000.0,0,0,False,False,False,True,False,False
2071,Honda Jazz Select Edition Active,2010.0,285000.0,60000.0,1,2,False,False,False,True,False,False
2072,Honda City i-VTEC VX,2018.0,1000000.0,28635.0,1,0,False,False,False,True,False,False
2073,Honda Amaze VX Diesel BSIV,2018.0,780000.0,32114.0,1,0,True,False,False,False,False,False
2074,Maruti Celerio VXI,2014.0,300000.0,82000.0,1,2,False,False,False,True,False,False
2075,Maruti Swift VXI BSIII,2006.0,160000.0,95149.0,1,2,False,False,False,True,False,False
2076,Honda Amaze VX i-VTEC,2018.0,625000.0,68458.0,1,0,False,False,False,True,False,False
2077,Maruti Ritz VXi,2010.0,265000.0,42000.0,1,0,False,False,False,True,True,False
2078,Honda City i DTEC V,2014.0,515000.0,90000.0,1,2,True,False,False,False,True,False
2079,Hyundai i20 Active 1.4 SX,2016.0,650000.0,100000.0,1,0,True,False,False,False,True,False
2080,Mahindra TUV 300 T8,2017.0,650000.0,80000.0,1,0,True,False,False,False,True,False
2081,Hyundai Getz 1.3 GLS,2010.0,150000.0,105546.0,1,0,False,False,False,True,True,False
2082,Toyota Etios Liva 1.2 V,2018.0,500000.0,10000.0,1,0,False,False,False,True,True,False
2083,Toyota Innova 2.5 GX 7 STR BSIV,2012.0,1000000.0,80000.0,1,2,True,False,False,False,True,False
2084,Hyundai i20 Magna Optional 1.2,2013.0,340000.0,35000.0,1,0,False,False,False,True,True,False
2085,Toyota Innova 2.5 G (Diesel) 8 Seater,2013.0,1010000.0,120000.0,1,0,True,False,False,False,True,False
2086,Toyota Etios GD,2011.0,350000.0,120000.0,1,4,True,False,False,False,True,False
2087,Maruti Swift VDI BSIV,2016.0,595000.0,70000.0,1,0,True,False,False,False,True,False
2088,Mahindra Scorpio VLX 2WD BSIV,2014.0,700000.0,130000.0,1,4,True,False,False,False,True,False
2089,Renault KWID RXL,2019.0,265000.0,40000.0,1,0,False,False,False,True,True,False
2090,Maruti Alto K10 VXI,2015.0,320000.0,60000.0,1,2,False,False,False,True,True,False
2091,Honda City 1.5 S MT,2011.0,310000.0,110000.0,1,0,False,False,False,True,True,False
2092,Honda City i DTEC VX,2014.0,700000.0,130000.0,1,0,True,False,False,False,True,False
2093,Maruti Alto LXi BSIII,2009.0,130000.0,80000.0,1,2,False,False,False,True,True,False
2094,Maruti Swift Dzire VDi,2009.0,150000.0,120000.0,1,2,True,False,False,False,True,False
2095,Honda Amaze E i-Dtech,2015.0,300000.0,104000.0,1,2,True,False,False,False,True,False
2096,Maruti Swift Dzire LXi,2011.0,150000.0,100000.0,1,2,False,False,False,True,True,False
2097,Honda City 1.3 EXI,2003.0,120000.0,132343.0,1,2,False,False,False,True,True,False
2098,Hyundai Creta 1.4 CRDi S Plus,2016.0,950000.0,90000.0,1,2,True,False,False,False,True,False
2099,Maruti Wagon R VXI BS IV,2007.0,100000.0,60000.0,1,2,False,False,False,True,True,False
2100,Honda Jazz 1.5 SV i DTEC,2015.0,450000.0,76000.0,1,0,True,False,False,False,True,False
2101,Maruti 800 EX,2004.0,30000.0,60000.0,1,4,False,False,False,True,True,False
2102,Mahindra Renault Logan 1.6 Petrol GLSX,2009.0,200000.0,30000.0,1,2,False,False,False,True,True,False
2103,Tata Indigo LS,2010.0,250000.0,96000.0,1,2,True,False,False,False,True,False
2104,Renault KWID RXL BSIV,2017.0,325000.0,18500.0,1,0,False,False,False,True,False,False
2105,Maruti Alto VXi,2015.0,280000.0,26134.0,1,0,False,False,False,True,False,False
2106,Maruti Ritz VDi,2011.0,260000.0,52895.0,1,0,True,False,False,False,False,False
2107,Hyundai Verna SX Diesel,2013.0,550000.0,42324.0,1,2,True,False,False,False,False,False
2108,Mahindra XUV500 W10 1.99 mHawk,2016.0,1044999.0,65000.0,1,0,True,False,False,False,False,False
2109,Mahindra Scorpio EX,2012.0,550000.0,60236.0,1,0,True,False,False,False,False,False
2110,Maruti Wagon R VXI BS IV,2014.0,210000.0,70000.0,1,2,False,False,False,True,True,False
2111,Maruti Wagon R VXI BS IV,2014.0,210000.0,70000.0,1,4,False,False,False,True,True,False
2112,Mahindra Xylo E8,2009.0,290000.0,100000.0,1,2,True,False,False,False,True,False
2113,Fiat 500 Lounge,2008.0,250999.0,110000.0,1,0,True,False,False,False,True,False
2114,Renault Triber RXT BSIV,2019.0,600000.0,10300.0,1,0,False,False,False,True,True,False
2115,Fiat Grande Punto EVO 1.3 Active,2014.0,270000.0,120000.0,1,2,True,False,False,False,True,False
2116,Tata New Safari 4X4 EX,2012.0,550000.0,142000.0,1,0,True,False,False,False,True,False
2117,Mahindra TUV 300 mHAWK100 T8,2017.0,800000.0,25000.0,1,0,True,False,False,False,True,False
2118,Tata Altroz XE,2020.0,500000.0,5000.0,1,0,False,False,False,True,True,False
2119,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2016.0,396000.0,28643.0,1,0,False,False,False,True,False,False
2120,Honda City i DTEC VX,2014.0,600000.0,50000.0,1,0,True,False,False,False,True,False
2121,Maruti Wagon R ZXI 1.2,2019.0,575000.0,30000.0,1,0,False,False,False,True,False,False
2122,Hyundai Santro Sportz BSIV,2020.0,520000.0,5000.0,1,0,False,False,False,True,True,False
2123,Mahindra XUV500 AT W10 FWD,2018.0,1400000.0,30000.0,0,0,True,False,False,False,True,False
2124,Maruti Baleno Delta Automatic,2018.0,600000.0,7600.0,0,0,False,False,False,True,True,False
2125,Chevrolet Beat Diesel LS,2013.0,195000.0,47253.0,1,0,True,False,False,False,False,False
2126,Maruti Alto K10 VXI AGS,2015.0,281000.0,4432.0,0,2,False,False,False,True,False,False
2127,Tata Indica GLS BS IV,2010.0,75000.0,110000.0,1,2,False,False,False,True,True,False
2128,Hyundai Grand i10 Sportz,2014.0,400000.0,25000.0,1,0,False,False,False,True,True,False
2129,Tata Indica Vista Terra 1.4 TDI,2009.0,93000.0,70000.0,1,2,True,False,False,False,True,False
2130,Hyundai i20 Active S Petrol,2016.0,560000.0,68523.0,1,0,False,False,False,True,False,False
2131,Hyundai EON 1.0 Era Plus,2019.0,400000.0,5000.0,1,0,False,False,False,True,True,False
2132,Tata Tigor 1.2 Revotron XT,2018.0,459999.0,40000.0,1,0,False,False,False,True,True,False
2133,Hyundai Xcent 1.2 CRDi E,2017.0,450000.0,43000.0,1,0,True,False,False,False,True,False
2134,Maruti Alto Green LXi (CNG),2010.0,88000.0,80251.0,1,2,False,False,False,False,False,False
2135,Hyundai i20 1.2 Era,2010.0,250000.0,34500.0,1,2,False,False,False,True,True,False
2136,Ford Ikon 1.4 ZXi,2000.0,22000.0,42743.0,1,4,False,False,False,True,False,False
2137,Chevrolet Beat Diesel LS,2013.0,130000.0,93900.0,1,2,True,False,False,False,True,False
2138,Maruti Zen VXi - BS III,2004.0,79000.0,80000.0,1,0,False,False,False,True,True,False
2139,Chevrolet Beat Diesel LS,2012.0,120000.0,110000.0,1,0,True,False,False,False,True,False
2140,BMW 7 Series 730Ld,2011.0,1700000.0,100000.0,0,2,True,False,False,False,True,False
2141,Chevrolet Optra Magnum 2.0 LT,2012.0,300000.0,25000.0,1,0,True,False,False,False,True,False
2142,Maruti A-Star Lxi,2009.0,145000.0,25000.0,1,0,False,False,False,True,True,False
2143,Ford Endeavour 3.2 Titanium AT 4X4,2019.0,3200000.0,20000.0,0,0,True,False,False,False,True,False
2144,Chevrolet Spark 1.0 LT,2013.0,240000.0,10000.0,1,0,False,False,False,True,True,False
2145,Honda WR-V i-DTEC VX,2018.0,700000.0,30000.0,1,0,True,False,False,False,True,False
2146,Hyundai Accent GLX,2010.0,145000.0,110000.0,1,2,False,False,False,True,True,False
2147,Maruti Ertiga VDI Limited Edition,2014.0,535000.0,80000.0,1,2,True,False,False,False,True,False
2148,Mahindra KUV 100 mFALCON G80 K2 Plus,2016.0,420000.0,21000.0,1,0,False,False,False,True,True,False
2149,Maruti Alto K10 VXI,2016.0,350000.0,20000.0,1,0,False,False,False,True,True,False
2150,Maruti Swift VDI BSIV,2015.0,550000.0,32000.0,1,0,True,False,False,False,True,False
2151,Mitsubishi Montero 3.2 MT,2007.0,750000.0,180000.0,1,0,True,False,False,False,True,False
2152,Tata Indica Vista Aqua 1.3 Quadrajet ABS BSIV,2012.0,198000.0,70000.0,1,2,True,False,False,False,True,False
2153,Hyundai i20 Magna Optional 1.4 CRDi,2013.0,420000.0,50000.0,1,0,True,False,False,False,True,False
2154,Ford Endeavour 4x2 XLT,2004.0,195000.0,120000.0,1,0,True,False,False,False,True,False
2155,Hyundai EON Sportz,2012.0,150000.0,55766.0,1,2,False,False,False,True,True,False
2156,Nissan Micra XL,2011.0,275000.0,40000.0,1,2,False,False,False,True,True,False
2157,Maruti 800 Std,2001.0,65000.0,60000.0,1,4,False,False,False,True,True,False
2158,Maruti Swift LXi BSIV,2008.0,200000.0,50000.0,1,0,False,False,False,True,True,False
2159,Maruti Swift Dzire VDi,2010.0,250000.0,110000.0,1,2,True,False,False,False,True,False
2160,Tata Indigo TDI,2013.0,182000.0,100000.0,1,0,True,False,False,False,True,False
2161,Maruti Zen VX,2001.0,85000.0,86000.0,1,2,False,False,False,True,True,False
2162,Maruti Swift VDI,2013.0,400000.0,50000.0,1,0,True,False,False,False,True,False
2163,Maruti Baleno Delta 1.3,2017.0,650000.0,20000.0,1,0,True,False,False,False,True,False
2164,Hyundai i10 Magna 1.2,2010.0,400000.0,50000.0,1,0,False,False,False,True,True,False
2165,Tata Manza Aura (ABS) Quadrajet BS IV,2012.0,295000.0,80000.0,1,2,True,False,False,False,True,False
2166,Maruti Omni LPG STD BSIV,2006.0,60000.0,135000.0,1,1,False,False,True,False,True,False
2167,Maruti Zen D PS,2003.0,110000.0,120000.0,1,4,True,False,False,False,True,False
2168,Fiat Linea 1.3 Multijet Emotion,2015.0,550000.0,113600.0,1,0,True,False,False,False,True,False
2169,Hyundai Santro Xing GLS,2008.0,190000.0,70000.0,1,4,False,False,False,True,True,False
2170,Ford Aspire Titanium Plus Diesel BSIV,2018.0,861999.0,20000.0,1,0,True,False,False,False,False,False
2171,Ford Aspire Titanium Plus BSIV,2018.0,782000.0,14000.0,1,0,False,False,False,True,False,False
2172,Ford Freestyle Titanium Plus Diesel BSIV,2018.0,836000.0,26000.0,1,0,True,False,False,False,False,False
2173,Honda City i VTEC V,2016.0,696000.0,138925.0,1,0,False,False,False,True,False,False
2174,Honda Jazz 1.5 VX i DTEC,2016.0,596000.0,121764.0,1,0,True,False,False,False,False,False
2175,Honda Jazz 1.2 VX i VTEC,2016.0,612000.0,105429.0,1,0,False,False,False,True,False,False
2176,Maruti Alto 800 LXI,2015.0,114999.0,35000.0,1,0,False,False,False,True,True,False
2177,Tata Bolt Quadrajet XE,2017.0,340000.0,60000.0,1,0,True,False,False,False,True,False
2178,Maruti Swift ZXI Plus,2020.0,550000.0,5000.0,1,0,False,False,False,True,True,False
2179,Chevrolet Aveo U-VA 1.2 LT,2008.0,114999.0,70000.0,1,4,False,False,False,True,True,False
2180,Maruti Wagon R VXI,2000.0,105000.0,80000.0,1,0,False,False,False,True,True,False
2181,Maruti Vitara Brezza ZDi,2019.0,890000.0,20000.0,1,0,True,False,False,False,True,False
2182,Tata Nexon 1.2 Revotron XZ Plus,2019.0,715000.0,8000.0,1,0,False,False,False,True,True,False
2183,Hyundai i20 Asta (o),2014.0,525000.0,54000.0,1,2,False,False,False,True,False,False
2184,Hyundai i20 Asta 1.2,2014.0,475000.0,23122.0,1,2,False,False,False,True,False,False
2185,Chevrolet Cruze LT,2012.0,349000.0,44500.0,1,2,True,False,False,False,False,False
2186,Volkswagen Polo GTI,2017.0,825000.0,13599.0,0,0,False,False,False,True,False,False
2187,Mahindra Scorpio SLE BSIV,2013.092020295203,550000.0,100000.0,1,2,True,False,False,False,True,False
2188,Maruti Swift 1.3 VXI ABS,2006.0,95000.0,110000.0,1,4,False,False,False,True,True,False
2189,Toyota Innova 2.5 G (Diesel) 7 Seater,2014.0,725000.0,90000.0,1,2,True,False,False,False,True,False
